query_key,exact,brute,optimality_gap
breast_cancer|3|33,0.5299489390306745,0.5299489390306745,0.0
breast_cancer|3|34,0.00597850242355899,0.00597850242355899,0.0
breast_cancer|3|35,0.008966250598029819,0.008966250598029819,0.0
breast_cancer|3|36,0.5950662759346201,0.5950662759346201,0.0
breast_cancer|3|37,0.39994886783346517,0.39994886783346517,0.0
breast_cancer|3|38,0.8958523491137311,0.8958523491137311,0.0
breast_cancer|3|39,2.4215635597377347,2.4215635597377347,0.0
breast_cancer|3|40,0.1421642626227757,0.1421642626227757,0.0
breast_cancer|3|41,0.5407453233159467,0.5407453233159467,0.0
breast_cancer|3|42,0.15541601625016188,0.15541601625016188,0.0
breast_cancer|3|43,0.6541209776990597,0.6541209776990597,0.0
breast_cancer|3|44,0.4928459258349047,0.4928459258349047,0.0
breast_cancer|3|45,0.8607600879022959,0.8607600879022959,0.0
breast_cancer|3|46,0.10763900188430531,0.10763900188430531,0.0
breast_cancer|3|47,0.6353589524150631,0.6353589524150631,0.0
breast_cancer|3|48,0.6312569356716257,0.6312569356716257,0.0
breast_cancer|3|49,0.3847406813096779,0.3847406813096779,0.0
breast_cancer|3|50,0.25464252642034324,0.25464252642034324,0.0
breast_cancer|3|51,1.4282078988755953,1.4282078988755953,0.0
breast_cancer|3|52,2.6694851777562967,2.6694851777562967,0.0
breast_cancer|3|53,3.346698136869576,3.346698136869576,0.0
breast_cancer|3|54,0.20592589642715206,0.20592589642715206,0.0
breast_cancer|3|55,1.814171435621808,1.814171435621808,0.0
breast_cancer|3|56,0.3002576005030112,0.3002576005030112,0.0
breast_cancer|3|57,0.6276878320396457,0.6276878320396457,0.0
breast_cancer|3|58,0.04420240474304121,0.04420240474304121,0.0
breast_cancer|3|59,0.789927706284182,0.789927706284182,0.0
breast_cancer|4|0,0.6183280894210195,0.6183280894210195,0.0
breast_cancer|4|1,0.8800538272058653,0.8800538272058653,0.0
breast_cancer|4|2,0.47006497998865837,0.47006497998865837,0.0
breast_cancer|4|3,1.4599399614309154,1.4599399614309154,0.0
breast_cancer|4|4,0.15892152832065937,0.15892152832065937,0.0
breast_cancer|4|5,0.6656273091572347,0.6656273091572347,0.0
breast_cancer|4|6,0.6551924719274125,0.6551924719274125,0.0
breast_cancer|4|7,0.7043399176716552,0.7043399176716552,0.0
breast_cancer|4|8,0.8459094200104199,0.8459094200104199,0.0
breast_cancer|4|9,0.05731919552564968,0.05731919552564968,0.0
breast_cancer|4|10,0.28806605725611467,0.28806605725611467,0.0
breast_cancer|4|11,0.24436829119977388,0.24436829119977388,0.0
breast_cancer|4|12,1.3583698368393033,1.3583698368393033,0.0
breast_cancer|4|13,0.38845297613153257,0.38845297613153257,0.0
breast_cancer|4|14,0.939633114449428,0.939633114449428,0.0
breast_cancer|4|15,0.8398714065988448,0.8398714065988448,0.0
breast_cancer|4|16,0.6597868023279106,0.6597868023279106,0.0
breast_cancer|4|17,0.9297856445255251,0.9297856445255251,0.0
breast_cancer|4|18,0.3379312837112603,0.3379312837112603,0.0
breast_cancer|4|19,0.4621282270276236,0.4621282270276236,0.0
breast_cancer|4|20,0.5129610511088216,0.5129610511088216,0.0
breast_cancer|4|21,0.7812016044123787,0.7812016044123787,0.0
breast_cancer|4|22,0.3977796016039312,0.3977796016039312,0.0
breast_cancer|4|23,1.0717771503221962,1.0717771503221962,0.0
